,Ratwolf,Ratwolf,Șobo-vîrcolac,
,Ratwolf1,"The ratwolf has long patrolled these halls, killing adventurers who stray too far","Șobo-vîrcolacul a băntuit aceste holuri de cănd se știe lumea, omorând orice adventurier care cutreiera aceste holuri.",Șobo-vîrcolac a băntuit aceste holuri de cănd se știe WARNING: ENGLISH TEXT CHANGED #####################################################
,Red Snail,Red Snail,Melc Roșu, WARNING: AUTO-TRANSLATION #####################################################
,Red Snail1,Strawberry flavor!,Aromă de căpșuni!, WARNING: AUTO-TRANSLATION #####################################################
,Repxecutioner,Repxecutioner,Reptila Execuționeră,
,Repxecutioner1,These lizards are known for their legendary fighting ability,Aceasta reptilă este cunoscută pentru uluitoarele bătalii ale sale,
,Rude Rooster,Rude Rooster,Cocoș Răutăcios,
,Rude Rooster1,This guy punched through his shell at 20 days old,Tipul ăsta avea numai 20 de zile cănd a ieșit din ou!,
,Sable,Sable,Samur,
,Sable1,Sables are fierce predators,Samur sunt prădători feroce,
,Sage Toad,Sage Toad,Broască ucenică,
,Sage Toad1,Wise toads are no one to be trifled with. That is all you need to know,Nu te pune cu o broască înțeleaptă,
,Salamander,Salamander,Salamandră,
,Salamander1,"Wary, powerful, dignified, really long tongue","Agilă, puternică și cu stimă de sine!", dignified WARNING: ENGLISH TEXT CHANGED #####################################################
,Skink,Skink,Scincu,
,Skink1,"Skinks appear silently, sneaking digits snap up treasures from the unsuspecting",Scincuții apar foarte silentioși pentru a fura de la cei care nu se așteaptă,Scincuții apar foarte silentioși pentru a fura de la cei care nu se așteaptă WARNING: ENGLISH TEXT CHANGED #####################################################
,Green Snail,Green Snail,Melc Verde, WARNING: AUTO-TRANSLATION #####################################################
,Green Snail1,These goopy creatures make you feel sick!,Aceste creaturi groase te fac să te simți rău!, WARNING: AUTO-TRANSLATION #####################################################
,Small Ratwolf,Small Ratwolf,Șobo-vîrcolac pui,
,Small Ratwolf1,The smaller version of the ratwolves that patrol the upper layers of the dungeon,Acesti Șobo-vîrcolaci patruleaza numai nivelele superioare ale temniței,
,Snake,Snake,Șarpe,
,Snake1,"Poisonous, Dangerous, keep them away from planes","Veninoși și periculoși, au pus capăt multor aventuri!", keep them away from planes WARNING: ENGLISH TEXT CHANGED #####################################################
,Speaker,Speaker,Vorbitoarea Cultului,
,Speaker1,The speaker interprets the will of the Dark Lady,Vorbitorii interpretează dorințele Doamnei Intunecate,
,Travelling Warrior,Travelling Warrior,Luptător Hoinar,
,Travelling Warrior1,"Known for their fast movement and defensive abilities, these rogues are dangerous! Watch out!",Cunoscuți pentru viteza si atacurile puternice! Ai grijă!,Cunoscuți pentru viteza si atacurile puternice! Ai grijă! WARNING: ENGLISH TEXT CHANGED #####################################################
,Turtle,Turtle,Țestoasă,
,Turtle1,Their shells are hard. Their hearts are even harder.,Carapacele sunt tari precum inimile lor,
,Vole,Vole,Șoarece de câmp,
,Vole1,Voles are notorious for walking off with anything that isn't nailed down,Urîți pentru obiceiul lor de a pleca cu orice nu este bătut in cuie,
,White Flower,White Flower,Floare Albă,
,White Flower1,Beautiful but deadly,Frumoasă dar mortală,
,Hologram,Hologram,Hologramă, WARNING: AUTO-TRANSLATION #####################################################
,Hologram1,Made for testing CR-8's newest systems!,Creat pentru testarea celor mai noi sisteme ale eroului CR-8!, WARNING: AUTO-TRANSLATION #####################################################
,Glory Hunter,Glory Hunter,Vânător de glorie, WARNING: AUTO-TRANSLATION #####################################################
,Glory Hunter1,Courageous heroes who have lost their way,Eroi curajoși care și-au pierdut drumul, WARNING: AUTO-TRANSLATION #####################################################
,Ultra Knight,Ultra Knight,Ultra Cavaler, WARNING: AUTO-TRANSLATION #####################################################
,Ultra Knight1,the ultimate machine - perfectly crafted and impervious to all damage!,Mașinăria supremă - perfect asamblată și rezistentă la orice daune!, WARNING: AUTO-TRANSLATION #####################################################
,Legman,Legman,Piciorangul, WARNING: AUTO-TRANSLATION #####################################################
,Legman1,He never skips leg day,Antrenează numai picioarele!, WARNING: AUTO-TRANSLATION #####################################################
,The Muscle,The Muscle,Muschiul, WARNING: AUTO-TRANSLATION #####################################################
,The Muscle1,He'll do anything the Head Honcho demands!,El va face orice îi cere șeful Honcho!, WARNING: AUTO-TRANSLATION #####################################################
,Head Honcho,Head Honcho,Capitanul Honcho, WARNING: AUTO-TRANSLATION #####################################################
,Head Honcho1,"""Me order! Me Master! I run this dungeon!""","""Eu comand! Eu sunt Maestrul! Eu conduc această temniță!""", WARNING: AUTO-TRANSLATION #####################################################
,Nightblade,Nightblade,Lamă în noapte, WARNING: AUTO-TRANSLATION #####################################################
,Nightblade1,Elite guards of the College of Dreams who have betrayed the Sacred Trees,Gardienii de elită ai Colegiului Viselor care au trădat Copacii Sacri, WARNING: AUTO-TRANSLATION #####################################################
,Hermit Crab Bomb,Hermit Crab Bomb,Crab Pustnic dar cu o bombă, WARNING: AUTO-TRANSLATION #####################################################
,Hermit Crab Bomb1,"When the Blue Hermit Crab outgrows its shell it explodes, and it goes off in search of a new piece of junk to call home","Când crabul pustnic albastru își dă cochilia jos, explodează și pleacă în căutarea unei noi vechituri pe care să o numească Casă", WARNING: AUTO-TRANSLATION #####################################################
,Sentry,Sentry,Santinelă, WARNING: AUTO-TRANSLATION #####################################################
,Sentry1,01001101 01101111 01101110 01100001 01100100,01001101 01101111 01101110 01100001 01100100, WARNING: AUTO-TRANSLATION #####################################################
,Hare Defender,Hare Defender,Iepure Apărător, WARNING: AUTO-TRANSLATION #####################################################
,Hare Defender1,The front line of the Badger Kingdoms army never let their back line fall,Prima linie a armatei regatului Bursucilor nu și-a lăsat niciodată să cadă linia din spate, WARNING: AUTO-TRANSLATION #####################################################
,Scarecrow,Scarecrow,Sperietoare, WARNING: AUTO-TRANSLATION #####################################################
,Scarecrow1,Built with wood from the Mother Tree to guide you in your travels,Construit cu lemn din Arborele Mamă pentru a te ghida în călătoriile tale, WARNING: AUTO-TRANSLATION #####################################################
,Cobra,Cobra,Cobra, WARNING: AUTO-TRANSLATION #####################################################
,Cobra1,"Strike First, Strike Hard, No Mercy.","Loviți mai întâi, loviți tare, fără milă.", WARNING: AUTO-TRANSLATION #####################################################
,Honey Guide,Honey Guide,Ghidul Mierii, WARNING: AUTO-TRANSLATION #####################################################
,Honey Guide1,"He keeps the Badger calm. If he's gone, the Badger may go crazy","Îl menține pe Bursuc calm. Dacă a plecat, Bursucul poate înnebuni", WARNING: AUTO-TRANSLATION #####################################################
,Honey Badger,Honey Badger,Bursucul de miere, WARNING: AUTO-TRANSLATION #####################################################
,Honey Badger1,So peaceful and calm!,Atât de liniștit și calm!, WARNING: AUTO-TRANSLATION #####################################################
,Feral Badger,Feral Badger,Bursucul sălbatic, WARNING: AUTO-TRANSLATION #####################################################
,Feral Badger1,He's unleashed!,A fost dezlănțuit!, WARNING: AUTO-TRANSLATION #####################################################
,Boastful Spellsword,Boastful Spellsword,Lăudărosul, WARNING: AUTO-TRANSLATION #####################################################
,Boastful Spellsword1,He thinks he's stronger than he is,El crede că este mai puternic decât îm realitate, WARNING: AUTO-TRANSLATION #####################################################
enemy actions,ea1,Will attack for /x damage,V-a cauza /x daune,
,ea1a,Will attack all enemies for /x damage,V-a cauza /x daune tutoror inamicilor,
,ea2,Will add /x block,V-a adăuga /x scut,
,ea2a,Will add /x block to all enemies,V-a adăuga /x scut tuturor inamicilor,
,ea3,Will heal for /x,V-a recupera /x viață,
,ea3a,Will heal all enemies for /x,V-a recupera /x viață tuturor inamicilor,
,ea4,Will not take any action,Nu v-a face nimic,
,ea5,Will add /x poison,V-a adăuga /x otravă,
,ea6,Will add /x burn,V-a adăuga /x scăntei,
,ea7,Will add /x regeneration,V-a adăuga /x regenerare,
,ea7a,Will add /x regeneration to all enemies,V-a adăuga /x regenrare tuturor inamicilor,
,ea8,Will add /x spikes,V-a adăuga /x țepi,
,ea8a,Will add /x spikes to all enemies,V-a adăuga /x țepi tuturor inamicilor,
,ea9,Will add /x dodge,V-a adăuga /x fereli,
,ea9a,Will add /x dodge to all enemies,V-a adăuga /x fereli tuturor inamicilor,
,ea10,Will add /x slow,V-a adăuga /x încetiniri,
,ea11,Will add /x weak,V-a adăuga /x slăbire,
,ea12,Will summon an enemy,V-a chema un aliat,
,ea13,Will deal /x vampirism,V-a cauza /x daune vampirice,
,ea14,Will add one of these curses:,V-a adăuga unul dintre blestemele:,
,ea15,"Will self destruct, dealing /x damage","Se va autodistruge, provocând /x daune", WARNING: AUTO-TRANSLATION #####################################################
,ea16,Will add /x haste,Va adăuga /x viteză, WARNING: AUTO-TRANSLATION #####################################################
