,Hermit Crab1,"Sure they're crabs, but most hermits are easier to avoid","Certo che sono granchi, ma la maggior parte degli eremiti sono più facili da evitare",WARNING: ENGLISH TEXT CHANGED #####################################################
,Hermit Crab Mimic,Hermit Crab Mimic,MimiGranchio Eremita,
,Hermit Crab Mimic1,looks can be deceiving,l’apparenza inganna,
,King,King,Sovrano,WARNING: ENGLISH TEXT CHANGED #####################################################
,King1,"""All the world will be your enemy""","""Il mondo sara il tuo nemico""",WARNING: ENGLISH TEXT CHANGED #####################################################
,Lil Bee,Li'l Bee,Apina,WARNING: ENGLISH TEXT CHANGED #####################################################
,Lil Bee1,These small bees are all drones of the queen ,Queste piccole api sono tutti servi della regina,WARNING: ENGLISH TEXT CHANGED ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,Living Shadow,Living Shadow,Ombra vivente,WARNING: ENGLISH TEXT CHANGED #####################################################
,Living Shadow1,A dark shadow of yourself.  Doppel-get-over-it!,Un’ombra oscura di testesso. Doppiogiochista!,WARNING: ENGLISH TEXT CHANGED ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,Muskrat Brigand,Muskrat Brigand,Brigante topo muschiato,WARNING: ENGLISH TEXT CHANGED #####################################################
,Muskrat Brigand1,"Tiny, spiny, they'll kick you in your... face","Piccoli, appuntiti, ti prenderanno a calci in... faccia",WARNING: ENGLISH TEXT CHANGED #####################################################
,Newt,Newt,Tritone,WARNING: ENGLISH TEXT CHANGED #####################################################
,Newt1,Newts stay in moist areas. It's pretty nasty really,I tritoni rimangono in zone umide. È davvero disgustoso,WARNING: ENGLISH TEXT CHANGED #####################################################
,Olm,Olm,Proteo,WARNING: ENGLISH TEXT CHANGED #####################################################
,Olm1,Is it getting hot in here?,Sono io o si sta facendo davvero caldo qui?,WARNING: ENGLISH TEXT CHANGED #####################################################
,Pink Flower,Pink Flower,Fiore Roseo,WARNING: ENGLISH TEXT CHANGED #####################################################
,Pink Flower1,Beautiful but deadly,Bellissimi ma mortali,WARNING: ENGLISH TEXT CHANGED #####################################################
,Porcupine,Porcupine ,Porcospino,WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,Porcupine1,Porcupines are usually friendly creatures. Something horrible must have happened to her,I porcospini sono di solito creature amichevoli. Qualcosa di orribile deve essere successo,WARNING: ENGLISH TEXT CHANGED #####################################################
,Purple Snail,Purple Snail,Lumaca violacea, WARNING: AUTO-TRANSLATION #####################################################
,Purple Snail1,Grape flavor. Delicious!,aroma d'uva. Delizioso!, WARNING: AUTO-TRANSLATION #####################################################
,Queen Bee,Queen Bee,Ape regina,WARNING: ENGLISH TEXT CHANGED #####################################################
,Queen Bee1,The queen bee commands the armies!,L’ape regina comanda le armate!,WARNING: ENGLISH TEXT CHANGED #####################################################
,Rabbit,Rabbit,Coniglio,WARNING: ENGLISH TEXT CHANGED #####################################################
,Rabbit1,The rabbit knows you are in its garden,Il coniglio sa che sei nel suo giardino,WARNING: ENGLISH TEXT CHANGED #####################################################
,Ratwolf,Ratwolf,Topolupo,WARNING: ENGLISH TEXT CHANGED #####################################################
,Ratwolf1,"The ratwolf has long patrolled these halls, killing adventurers who stray too far","Il topolupo ha pattugliato queste sale per molto tempo, uccidendo avventurieri che si sporgevano troppo",WARNING: ENGLISH TEXT CHANGED #####################################################
,Red Snail,Red Snail,Lumaca Rossa, WARNING: AUTO-TRANSLATION #####################################################
,Red Snail1,Strawberry flavor!,Aroma di fragola!, WARNING: AUTO-TRANSLATION #####################################################
,Repxecutioner,Repxecutioner,Lucertola Boia,WARNING: ENGLISH TEXT CHANGED #####################################################
,Repxecutioner1,These lizards are known for their legendary fighting ability,Queste lucertole sono conosciute per la loro leggendarie abilita di combattimento,WARNING: ENGLISH TEXT CHANGED #####################################################
,Rude Rooster,Rude Rooster,Galletto Furioso,WARNING: ENGLISH TEXT CHANGED #####################################################
,Rude Rooster1,This guy punched through his shell at 20 days old,Questo tipo ha perforato il suo guscio a 20 giorni d'età,WARNING: ENGLISH TEXT CHANGED #####################################################
,Sable,Sable,Zibellino,WARNING: ENGLISH TEXT CHANGED #####################################################
,Sable1,Sables are fierce predators,Gli zibellini sono feroci predatori,WARNING: ENGLISH TEXT CHANGED #####################################################
,Sage Toad,Sage Toad,Rospo Saggio,WARNING: ENGLISH TEXT CHANGED #####################################################
,Sage Toad1,Wise toads are no one to be trifled with. That is all you need to know,I rospi saggi non sono nessuno qualcuno con cui scherzare. Questo è tutto quello che hai da sapere,WARNING: ENGLISH TEXT CHANGED #####################################################
,Salamander,Salamander,Salamandra,WARNING: ENGLISH TEXT CHANGED #####################################################
,Salamander1,"Wary, powerful, dignified, really long tongue","Cauto, potente, dignitoso, lingua davvero lunga",WARNING: ENGLISH TEXT CHANGED #####################################################
,Skink,Skink,Lucertolina,WARNING: ENGLISH TEXT CHANGED #####################################################
,Skink1,"Skinks appear silently, sneaking digits snap up treasures from the unsuspecting","queste piccole Lucertole arrivano silenziosamente, Saccheggiando tesori da chi meno se lo aspetta",WARNING: ENGLISH TEXT CHANGED #####################################################
,Green Snail,Green Snail,Lumaca verde, WARNING: AUTO-TRANSLATION #####################################################
,Green Snail1,These goopy creatures make you feel sick!,Queste creature appiccicose ti faranno venire un mal'anno!, WARNING: AUTO-TRANSLATION #####################################################
,Small Ratwolf,Small Ratwolf,Piccolo Rattolupo,WARNING: ENGLISH TEXT CHANGED #####################################################
,Small Ratwolf1,The smaller version of the ratwolves that patrol the upper layers of the dungeon,Una versione più piccola del rattolupo che pattuglia le zone più elevate delle rovine,WARNING: ENGLISH TEXT CHANGED #####################################################
,Snake,Snake,Serpente,WARNING: ENGLISH TEXT CHANGED #####################################################
,Snake1,"Poisonous, Dangerous, keep them away from planes","Velenosi, Pericolosi, Meglio tenerli lontani da aerei",WARNING: ENGLISH TEXT CHANGED #####################################################
,Speaker,Speaker,Portavoce,WARNING: ENGLISH TEXT CHANGED #####################################################
,Speaker1,The speaker interprets the will of the Dark Lady,Il portavoce interpreta la volontà della Dama Oscura,WARNING: ENGLISH TEXT CHANGED #####################################################
,Travelling Warrior,Travelling Warrior,Guerriero Viaggiatore,WARNING: ENGLISH TEXT CHANGED #####################################################
,Travelling Warrior1,"Known for their fast movement and defensive abilities, these rogues are dangerous! Watch out!","Noti per la loro velocità e capacità difensive, questi furfanti sono pericolosi! Attenzione!",WARNING: ENGLISH TEXT CHANGED #####################################################
,Turtle,Turtle,Tartaruga,WARNING: ENGLISH TEXT CHANGED #####################################################
,Turtle1,Their shells are hard. Their hearts are even harder.,I loro gusci sono duri. I loro cuori sono ancora più duri.,WARNING: ENGLISH TEXT CHANGED #####################################################
,Vole,Vole,Arvicola,WARNING: ENGLISH TEXT CHANGED #####################################################
,Vole1,Voles are notorious for walking off with anything that isn't nailed down,Le arvicole sono famose per andarsene in giro con qualsiasi cosa che non sia inchiodata,WARNING: ENGLISH TEXT CHANGED #####################################################
