,Rude Rooster,Rude Rooster,Kaba Horoz,
,Rude Rooster1,This guy punched through his shell at 20 days old,Bu herif daha 20 günlükken yumurtasını yumrukla delerek içinden çıktı,
,Sable,Sable,Samur,
,Sable1,Sables are fierce predators,Samurlar azılı yırtıcılardır,
,Sage Toad,Sage Toad,Bilge Kurbağa,
,Sage Toad1,Wise toads are no one to be trifled with. That is all you need to know,Bilge Kurbağalar hafife alınacak kimseler değillerdir. Bu kadarını bilsen yeterli,
,Salamander,Salamander,Semender,
,Salamander1,"Wary, powerful, dignified, really long tongue","İhtiyatlı, kudretli, ağırbaşlı, gerçekten uzun dil",
,Skink,Skink,Skink,
,Skink1,"Skinks appear silently, sneaking digits snap up treasures from the unsuspecting","Skinkler sessizec ortaya çıkar, masumlardan sinsi parmaklarıyla hazinelerini çalar",
,Green Snail,Green Snail,yeşil salyangoz, WARNING: AUTO-TRANSLATION #####################################################
,Green Snail1,These goopy creatures make you feel sick!,Bu goopy yaratıklar sizi hasta ediyor!, WARNING: AUTO-TRANSLATION #####################################################
,Small Ratwolf,Small Ratwolf,Küçük Kurtfaresi,
,Small Ratwolf1,The smaller version of the ratwolves that patrol the upper layers of the dungeon,"Zindanın üst katlarını devriye gezen, kurtfarelerinin küçük versiyonları",
,Snake,Snake,Yılan,
,Snake1,"Poisonous, Dangerous, keep them away from planes","Zehirli, Tehlikeli, onları çınarlardan uzak tut",
,Speaker,Speaker,Konuşmacı,
,Speaker1,The speaker interprets the will of the Dark Lady,Konuşmacı Karanlık Leydi'nin iradesini yorumluyor,
,Travelling Warrior,Travelling Warrior,Gezgin Savaşçı,
,Travelling Warrior1,"Known for their fast movement and defensive abilities, these rogues are dangerous! Watch out!",Hızlı hareketleri ve savunma yetenekleriyle tanınan bu serseriler çok tehlikeliler! Dikkat et!,
,Turtle,Turtle,Kaplumbağa,
,Turtle1,Their shells are hard. Their hearts are even harder.,Kabukları katıdır. Kalpleri daha bile katıdır.,
,Vole,Vole,Tarla faresi,
,Vole1,Voles are notorious for walking off with anything that isn't nailed down,Tarla fareleri çivilenmemiş herhangi bir şeyi yürütmekle ünlüdür,
,White Flower,White Flower,Beyaz Çiçek,
,White Flower1,Beautiful but deadly,Güzel fakat ölümcül,
,Hologram,Hologram,hologram, WARNING: AUTO-TRANSLATION #####################################################
,Hologram1,Made for testing CR-8's newest systems!,CR-8'in en yeni sistemlerini test etmek için üretildi!, WARNING: AUTO-TRANSLATION #####################################################
,Glory Hunter,Glory Hunter,zafer avcısı, WARNING: AUTO-TRANSLATION #####################################################
,Glory Hunter1,Courageous heroes who have lost their way,Yolunu kaybetmiş cesur kahramanlar, WARNING: AUTO-TRANSLATION #####################################################
,Ultra Knight,Ultra Knight,Ultra Şövalye, WARNING: AUTO-TRANSLATION #####################################################
,Ultra Knight1,the ultimate machine - perfectly crafted and impervious to all damage!,Nihai makine - mükemmel bir şekilde hazırlanmış ve her türlü hasara karşı dayanıklı!, WARNING: AUTO-TRANSLATION #####################################################
,Legman,Legman,Legman, WARNING: AUTO-TRANSLATION #####################################################
,Legman1,He never skips leg day,Bacak gününü asla atlamaz, WARNING: AUTO-TRANSLATION #####################################################
,The Muscle,The Muscle,Kas, WARNING: AUTO-TRANSLATION #####################################################
,The Muscle1,He'll do anything the Head Honcho demands!,Baş Honcho'nun talep ettiği her şeyi yapacak!, WARNING: AUTO-TRANSLATION #####################################################
,Head Honcho,Head Honcho,Baş Honcho, WARNING: AUTO-TRANSLATION #####################################################
,Head Honcho1,"""Me order! Me Master! I run this dungeon!""","""Emir! Ben Efendim! Bu zindanı ben yönetiyorum!""", WARNING: AUTO-TRANSLATION #####################################################
,Nightblade,Nightblade,gece kılıcı, WARNING: AUTO-TRANSLATION #####################################################
,Nightblade1,Elite guards of the College of Dreams who have betrayed the Sacred Trees,Kutsal Ağaçlara ihanet eden Düşler Koleji'nin seçkin muhafızları, WARNING: AUTO-TRANSLATION #####################################################
,Hermit Crab Bomb,Hermit Crab Bomb,Münzevi Yengeç Bombası, WARNING: AUTO-TRANSLATION #####################################################
,Hermit Crab Bomb1,"When the Blue Hermit Crab outgrows its shell it explodes, and it goes off in search of a new piece of junk to call home",Mavi Münzevi Yengeç kabuğunu aştığında patlar ve yuva aramak için yeni bir hurda parçası aramaya başlar., WARNING: AUTO-TRANSLATION #####################################################
,Sentry,Sentry,Nöbetçi, WARNING: AUTO-TRANSLATION #####################################################
,Sentry1,01001101 01101111 01101110 01100001 01100100,01001101 01101111 01101110 01100001 01100100, WARNING: AUTO-TRANSLATION #####################################################
,Hare Defender,Hare Defender,tavşan savunucusu, WARNING: AUTO-TRANSLATION #####################################################
,Hare Defender1,The front line of the Badger Kingdoms army never let their back line fall,"Badger Kingdoms ordusunun ön cephesi, arka cephelerinin düşmesine asla izin vermez", WARNING: AUTO-TRANSLATION #####################################################
,Scarecrow,Scarecrow,Korkuluk, WARNING: AUTO-TRANSLATION #####################################################
,Scarecrow1,Built with wood from the Mother Tree to guide you in your travels,Seyahatlerinizde size rehberlik etmesi için Ana Ağaçtan ahşapla yapılmıştır, WARNING: AUTO-TRANSLATION #####################################################
,Cobra,Cobra,Kobra, WARNING: AUTO-TRANSLATION #####################################################
,Cobra1,"Strike First, Strike Hard, No Mercy.","Önce Vur, Sert Vur, Merhamet Yok.", WARNING: AUTO-TRANSLATION #####################################################
,Honey Guide,Honey Guide,Bal Rehberi, WARNING: AUTO-TRANSLATION #####################################################
,Honey Guide1,"He keeps the Badger calm. If he's gone, the Badger may go crazy","Badger'ı sakin tutuyor. O gittiyse, Porsuk çıldırabilir", WARNING: AUTO-TRANSLATION #####################################################
,Honey Badger,Honey Badger,Bal porsuğu, WARNING: AUTO-TRANSLATION #####################################################
,Honey Badger1,So peaceful and calm!,Çok huzurlu ve sakin!, WARNING: AUTO-TRANSLATION #####################################################
,Feral Badger,Feral Badger,vahşi porsuk, WARNING: AUTO-TRANSLATION #####################################################
,Feral Badger1,He's unleashed!,Serbest bırakıldı!, WARNING: AUTO-TRANSLATION #####################################################
,Boastful Spellsword,Boastful Spellsword,övünen büyü, WARNING: AUTO-TRANSLATION #####################################################
,Boastful Spellsword1,He thinks he's stronger than he is,Kendini olduğundan daha güçlü sanıyor, WARNING: AUTO-TRANSLATION #####################################################
enemy actions,ea1,Will attack for /x damage,/x hasar ile saldırır,
,ea1a,Will attack all enemies for /x damage,/x hasar ile tüm düşmanlara saldırır,
,ea2,Will add /x block,/x blok kazanır,
,ea2a,Will add /x block to all enemies,Tüm düşmanlara /x blok ekler,
,ea3,Will heal for /x,/x can iyileşir,
,ea3a,Will heal all enemies for /x,Tüm düşmanları /x can iyileştirir,
,ea4,Will not take any action,Hiçbir şey yapmayacak,
,ea5,Will add /x poison,/x zehir uygular,
,ea6,Will add /x burn,/x yanma uygular,
,ea7,Will add /x regeneration,/x yenilenme kazanır,
,ea7a,Will add /x regeneration to all enemies,Tüm düşmanlara /x yenilenme verir,
,ea8,Will add /x spikes,/x diken kazanır,
,ea8a,Will add /x spikes to all enemies,Tüm düşmanlara /x diken verir,
,ea9,Will add /x dodge,/x kaçınma kazanır,
,ea9a,Will add /x dodge to all enemies,Tüm düşmanlara /x kaçınma verir,
,ea10,Will add /x slow,/x yavaşlama uygular,
,ea11,Will add /x weak,/x zayıflatma uygular,
,ea12,Will summon an enemy,Bir düşman çağırır,
,ea13,Will deal /x vampirism,/x vampirizm ile saldırır,
,ea14,Will add one of these curses:,Bu lanetlerden birini bırakacak:,
,ea15,"Will self destruct, dealing /x damage","Kendi kendini imha eder, /x hasar verir", WARNING: AUTO-TRANSLATION #####################################################
,ea16,Will add /x haste,/x acele ekleyecek, WARNING: AUTO-TRANSLATION #####################################################
,ea16a,Will add /x haste to all enemies,Tüm düşmanlara /x haste ekler, WARNING: AUTO-TRANSLATION #####################################################
,ea17,Will add /x rage,/x öfke ekleyecek, WARNING: AUTO-TRANSLATION #####################################################
,ea17a,Will add /x rage to all enemies,Tüm düşmanlara /x öfke ekleyecek, WARNING: AUTO-TRANSLATION #####################################################
,ea18,Poison sickness!,Zehir hastalığı!, WARNING: AUTO-TRANSLATION #####################################################
,ea19,Will run away!,kaçacak!, WARNING: AUTO-TRANSLATION #####################################################
,,,,
Levels,The Crypt,The Crypt,Mahzen,
,The Bramble,The Bramble,Dikenova,
,Deep Cave,Deep Cave,Derin Mağara,
,Enchanted Swamp,Enchanted Swamp,Büyülü Bataklık,
,Magma Core,Magma Core,Magma Çekirdeği,
map events,map1,Enemies here:,Buradaki düşmanlar:,
,map2,Exit to: /x,/x girişi,? 'e çıkar & 'a çıkar & 'ya çıkar & 'ye çıkar ?
,map3,A chest of valuables!,Değerli malzemeler kutusu!,
,map4,An unknown event is here!,Bilinmeyen bir etkinlik var!,
,map5,A merchant is selling goods here!,Tüccar burada eşya satıyor!,
,map6,A locked door! I need a key!,Kilitli bir kapı! Anahtara ihtiyacım var!,
,map7,A healer!,Şifacı!,
,map8,A forge!,Bir demirci!, WARNING: AUTO-TRANSLATION #####################################################
,map9,A vision of danger!,Bir tehlike vizyonu!, WARNING: AUTO-TRANSLATION #####################################################
,mapPurse,There I am! I have been doodling on the map,İşte oradayım! Haritada öylesine geziniyordum,
,mapSatchel,That's me! I think I spilled some coffee on the map,Bu benim! Sanırım haritaya biraz kahve döktüm,
,mapTote,Thank goodness I remembered my glasses!,Çok şükür gözlüklerimi unutmadım!,
,mapCR8,Position identified. Subroutine parameters: hoard loot,Konum belirlendi. Alt program parametreleri: istif ganimet, WARNING: AUTO-TRANSLATION #####################################################
character select,characterSelect,Character Select,Karakter Seçimi,
,satchel,satchel,el çantası, WARNING: AUTO-TRANSLATION #####################################################
,satchel1,"Satchel is the son of a noble bird on the run from the evil King Corvus, the Crow King! With his bag ripped and town captured, Satchel seeks the help of other heroes, and to discover the mystery of the Spiral of Feathers - in hopes of fixing his bag and saving his home!","Satchel, kötü Kral Karga Kral Corvus'tan kaçan asil bir kuşun oğludur! Çantası yırtılmış ve kasaba ele geçirilmiş olan Satchel, çantasını tamir edip evini kurtarma umuduyla diğer kahramanların yardımını ve Tüy Spiralinin gizemini keşfetmeyi istiyor!", WARNING: AUTO-TRANSLATION #####################################################
,purse,purse,Purse,
,purse1,"A peppy rat from a poor village in Oakshire Forest, she aims to storm the dungeon, rebuild her village, and save her family!","Oakshire Ormanı'ndaki fakir bir köyden enerjik bir fare, zindana saldırmayı, köyünü yeniden kurmayı, ve ailesini kurtarmayı hedefliyor!",
,tote,tote,Tote,
,tote1,"Banished by the elder frogs, her backpack is blessed by the Dreaming Tree. Magical carvings spawn each turn she is in danger.","İhtiyar kurbağa heyeti tarafından sürgün edildikten sonra sırt çantası, Düşler Ağacı tarafından kutsanmıştır. Büyülü oymalar, tehlikede olduğu her turda ortaya çıkar.",
,CR-8,CR-8,CR-8,
,CR-81,"When you can't find a hero, you gotta make one! CR-8 is a mishmash of metal and nerd stuff that will take care of any enemy automatically - provided his circuitry is properly organized.","Bir kahraman bulamadığınızda kendiniz yaratmalısınız! CR-8, herhangi bir düşmanın otomatik olarak icabına bakacak bir azim ve budala şeyler karmaşasıdır - devresinin düzgün bir şekilde organize edilmiş olması şartıyla.",
