,Repxecutioner1,These lizards are known for their legendary fighting ability,Tyto ještěrky jsou známy pro jejich legendárný bojové dovednosti,
,Rude Rooster,Rude Rooster,Drzý Kohout,
,Rude Rooster1,This guy punched through his shell at 20 days old,Tenhle chlápek prorazil skořápku když mu bylo 20 dní,
,Sable,Sable,Sobol,
,Sable1,Sables are fierce predators,Soboli jsou divocí predátoři,
,Sage Toad,Sage Toad,Ropuší Mudrc,
,Sage Toad1,Wise toads are no one to be trifled with. That is all you need to know,S moudrými ropuchami si není radno zahrávat. Toto je vše co potřebujete vědět,co potřebujete vědět
,Salamander,Salamander,Mlok,
,Salamander1,"Wary, powerful, dignified, really long tongue",Ostražitý. Mocný. Důstojný. Taky má hodně dlouhý jazyk. To je vše co potřebujete vědět,dignified WARNING: ENGLISH TEXT CHANGED #####################################################
,Skink,Skink,Scink,
,Skink1,"Skinks appear silently, sneaking digits snap up treasures from the unsuspecting",Prý jsou ti tišší a od lidí se liší,Prý jsou ti tišší a od lidí se liší WARNING: ENGLISH TEXT CHANGED #####################################################
,Green Snail,Green Snail,Zelený šnek, WARNING: AUTO-TRANSLATION #####################################################
,Green Snail1,These goopy creatures make you feel sick!,Z těchto praštěných stvoření je vám špatně!, WARNING: AUTO-TRANSLATION #####################################################
,Small Ratwolf,Small Ratwolf,Malý Krysařík,
,Small Ratwolf1,The smaller version of the ratwolves that patrol the upper layers of the dungeon,Menší verze Krysaříka. Hlídají horní patra jeskyně,kteří hlídají horní patra jeskyně
,Snake,Snake,Had,
,Snake1,"Poisonous, Dangerous, keep them away from planes",Jedovatý. Nebezpečný. Zkuste je držet dál od letadel,keep them away from planes WARNING: ENGLISH TEXT CHANGED #####################################################
,Speaker,Speaker,Mluvčí Kultu,
,Speaker1,The speaker interprets the will of the Dark Lady,Mluvčí tlumočí vůli Temné Paní,
,Travelling Warrior,Travelling Warrior,Cestující Válečník,
,Travelling Warrior1,"Known for their fast movement and defensive abilities, these rogues are dangerous! Watch out!",Známý pro svoje rychlé pohyby a obranné schopnosti. Tihle darebáci jsou nebezpeční! Dávej pozor! ,Známý pro svoje rychlé pohyby a obranné schopnosti. Tihle darebáci jsou nebezpeční! Dávej pozor! WARNING: ENGLISH TEXT CHANGED #####################################################
,Turtle,Turtle,Želva,
,Turtle1,Their shells are hard. Their hearts are even harder.,jejich krunýř je silný. Jejich srdce je ještě silnější.,
,Vole,Vole,Hraboš,
,Vole1,Voles are notorious for walking off with anything that isn't nailed down,Hraboši jsou známí tím že ukradnou vše co není přibyté k zemi,že odcházejí s čímkoliv
,White Flower,White Flower,Bílá Květina,
,White Flower1,Beautiful but deadly,Nádherná a smrtící,
,Hologram,Hologram,Hologram, WARNING: AUTO-TRANSLATION #####################################################
,Hologram1,Made for testing CR-8's newest systems!,Vyrobeno pro testování nejnovějších systémů CR-8!, WARNING: AUTO-TRANSLATION #####################################################
,Glory Hunter,Glory Hunter,Glory Hunter, WARNING: AUTO-TRANSLATION #####################################################
,Glory Hunter1,Courageous heroes who have lost their way,"Odvážní hrdinové, kteří zabloudili", WARNING: AUTO-TRANSLATION #####################################################
,Ultra Knight,Ultra Knight,Ultra rytíř, WARNING: AUTO-TRANSLATION #####################################################
,Ultra Knight1,the ultimate machine - perfectly crafted and impervious to all damage!,dokonalý stroj - dokonale zpracovaný a odolný vůči všemu poškození!, WARNING: AUTO-TRANSLATION #####################################################
,Legman,Legman,Legman, WARNING: AUTO-TRANSLATION #####################################################
,Legman1,He never skips leg day,Nikdy nevynechá den nohou, WARNING: AUTO-TRANSLATION #####################################################
,The Muscle,The Muscle,Sval, WARNING: AUTO-TRANSLATION #####################################################
,The Muscle1,He'll do anything the Head Honcho demands!,"Udělá vše, co Head Honcho požaduje!", WARNING: AUTO-TRANSLATION #####################################################
,Head Honcho,Head Honcho,Hlava Hončo, WARNING: AUTO-TRANSLATION #####################################################
,Head Honcho1,"""Me order! Me Master! I run this dungeon!""","""Já rozkazuji! Já Mistře! Já řídím tento žalář!""", WARNING: AUTO-TRANSLATION #####################################################
,Nightblade,Nightblade,Nightblade, WARNING: AUTO-TRANSLATION #####################################################
,Nightblade1,Elite guards of the College of Dreams who have betrayed the Sacred Trees,"Elitní strážci College of Dreams, kteří zradili posvátné stromy", WARNING: AUTO-TRANSLATION #####################################################
,Hermit Crab Bomb,Hermit Crab Bomb,Bomba kraba poustevníka, WARNING: AUTO-TRANSLATION #####################################################
,Hermit Crab Bomb1,"When the Blue Hermit Crab outgrows its shell it explodes, and it goes off in search of a new piece of junk to call home","Když modrý krab poustevník přeroste svou skořápku, exploduje a vydá se hledat nový kus harampádí, který by mohl zavolat domů", WARNING: AUTO-TRANSLATION #####################################################
,Sentry,Sentry,Hlídka, WARNING: AUTO-TRANSLATION #####################################################
,Sentry1,01001101 01101111 01101110 01100001 01100100,01001101 01101111 01101110 01100001 01100100, WARNING: AUTO-TRANSLATION #####################################################
,Hare Defender,Hare Defender,Zajíc ochránce, WARNING: AUTO-TRANSLATION #####################################################
,Hare Defender1,The front line of the Badger Kingdoms army never let their back line fall,Přední linie armády Badger Kingdoms nikdy nenechala padnout svou zadní linii, WARNING: AUTO-TRANSLATION #####################################################
,Scarecrow,Scarecrow,Strašák, WARNING: AUTO-TRANSLATION #####################################################
,Scarecrow1,Built with wood from the Mother Tree to guide you in your travels,"Postaveno ze dřeva z mateřského stromu, které vás povede na vašich cestách", WARNING: AUTO-TRANSLATION #####################################################
,Cobra,Cobra,Kobra, WARNING: AUTO-TRANSLATION #####################################################
,Cobra1,"Strike First, Strike Hard, No Mercy.","Úder jako první, úder tvrdě, žádné slitování.", WARNING: AUTO-TRANSLATION #####################################################
,Honey Guide,Honey Guide,Průvodce medem, WARNING: AUTO-TRANSLATION #####################################################
,Honey Guide1,"He keeps the Badger calm. If he's gone, the Badger may go crazy","Udržuje Jezevce v klidu. Pokud je pryč, Jezevec se může zbláznit", WARNING: AUTO-TRANSLATION #####################################################
,Honey Badger,Honey Badger,Medojed, WARNING: AUTO-TRANSLATION #####################################################
,Honey Badger1,So peaceful and calm!,Tak mír a klid!, WARNING: AUTO-TRANSLATION #####################################################
,Feral Badger,Feral Badger,Divoký jezevec, WARNING: AUTO-TRANSLATION #####################################################
,Feral Badger1,He's unleashed!,Je vypuštěn!, WARNING: AUTO-TRANSLATION #####################################################
,Boastful Spellsword,Boastful Spellsword,Honosný kouzelnický meč, WARNING: AUTO-TRANSLATION #####################################################
,Boastful Spellsword1,He thinks he's stronger than he is,"Myslí si, že je silnější, než je", WARNING: AUTO-TRANSLATION #####################################################
enemy actions,ea1,Will attack for /x damage,Způsobí /x poškození,
,ea1a,Will attack all enemies for /x damage,Způsobí /x poškození všem nepřátelům,
,ea2,Will add /x block,Přidá /x bloku,
,ea2a,Will add /x block to all enemies,Přidá /x bloku všem nepřátelům,
,ea3,Will heal for /x,Vyléčí za /x zdraví,
,ea3a,Will heal all enemies for /x,Vyléči všechny nepřátele za /x zdraví,
,ea4,Will not take any action,Nebude dělat nic,
,ea5,Will add /x poison,Přidá /x k jedu,
,ea6,Will add /x burn,Přidá /x k hoření,
,ea7,Will add /x regeneration,Přidá /x k regeneraci,
,ea7a,Will add /x regeneration to all enemies,Přidá /x k regeneraci všem nepřátelům,
,ea8,Will add /x spikes,Přidá /x k ostnům všem nepřátelům,
,ea8a,Will add /x spikes to all enemies,Přidá /x k ostnům,
,ea9,Will add /x dodge,Přidá /x k úhybu,
,ea9a,Will add /x dodge to all enemies,Přidá /x k úhybu všem nepřátelům,
,ea10,Will add /x slow,Přidá /x k pomalosti,
,ea11,Will add /x weak,Přidá /x k slabosti,
,ea12,Will summon an enemy,Vyvolá nepřítele,
,ea13,Will deal /x vampirism,Vysaje /x zdraví,
,ea14,Will add one of these curses:,Přidá jednu z těchto kleteb:,
,ea15,"Will self destruct, dealing /x damage","Se zničí, způsobí /x poškození", WARNING: AUTO-TRANSLATION #####################################################
,ea16,Will add /x haste,Přidá /x haste, WARNING: AUTO-TRANSLATION #####################################################
,ea16a,Will add /x haste to all enemies,Přidá /x haste všem nepřátelům, WARNING: AUTO-TRANSLATION #####################################################
,ea17,Will add /x rage,Přidá /x vztek, WARNING: AUTO-TRANSLATION #####################################################
,ea17a,Will add /x rage to all enemies,Přidá /x vztek všem nepřátelům, WARNING: AUTO-TRANSLATION #####################################################
,ea18,Poison sickness!,Jedovatá nemoc!, WARNING: AUTO-TRANSLATION #####################################################
,ea19,Will run away!,Uteče!, WARNING: AUTO-TRANSLATION #####################################################
,,,,
Levels,The Crypt,The Crypt,Jeskyně,
,The Bramble,The Bramble,Prorostlá Jeskyně,
,Deep Cave,Deep Cave,Hluboká Jeskyně,
