,Ratwolf1,"The ratwolf has long patrolled these halls, killing adventurers who stray too far","De ratwolf heeft sinds lang geleden deze hallen gepatrouilleerd, en avonturiers gedood die te ver dwalen",
,Red Snail,Red Snail,Rode Slak, WARNING: AUTO-TRANSLATION #####################################################
,Red Snail1,Strawberry flavor!,Aardbijensmaak!, WARNING: AUTO-TRANSLATION #####################################################
,Repxecutioner,Repxecutioner,Repxecuteur,
,Repxecutioner1,These lizards are known for their legendary fighting ability,Deze hagedissen staan bekend vanwege hun legendarische vechtkunsten,
,Rude Rooster,Rude Rooster,Brutale Haan,
,Rude Rooster1,This guy punched through his shell at 20 days old,Deze jongen sloeg door zijn schaal toen hij 20 dagen oud was,
,Sable,Sable,Sabelmarter,
,Sable1,Sables are fierce predators,Sabelmarters zijn woeste roofdieren,
,Sage Toad,Sage Toad,Wijsgeer Pad,
,Sage Toad1,Wise toads are no one to be trifled with. That is all you need to know,Wijsgeer Padden zijn niet om mee te spotten. Dat is alles dat je moet weten,
,Salamander,Salamander,Salamander,
,Salamander1,"Wary, powerful, dignified, really long tongue","Behoedzaam, krachtig, waardig, zeer lange tong",
,Skink,Skink,Skink,
,Skink1,"Skinks appear silently, sneaking digits snap up treasures from the unsuspecting","Skinken verschijnen stilletjes, sluipende vingers pakken schatten van de onbehoedzamen",
,Green Snail,Green Snail,Groene Slak, WARNING: AUTO-TRANSLATION #####################################################
,Green Snail1,These goopy creatures make you feel sick!,Deze stroperige wezens laten je ziek voelen!, WARNING: AUTO-TRANSLATION #####################################################
,Small Ratwolf,Small Ratwolf,Kleine Ratwolf,
,Small Ratwolf1,The smaller version of the ratwolves that patrol the upper layers of the dungeon,Deze kleinere versies van de ratwolf patrouilleren de bovenste lagen van de kerker,
,Snake,Snake,Slang,
,Snake1,"Poisonous, Dangerous, keep them away from planes","Giftig, gevaarlijk, houd ze uit de buurt van vliegtuigen",
,Speaker,Speaker,Spreker,
,Speaker1,The speaker interprets the will of the Dark Lady,De spreker interpreteerd de wil van de Duistere Dame,
,Travelling Warrior,Travelling Warrior,Reizende Strijder,
,Travelling Warrior1,"Known for their fast movement and defensive abilities, these rogues are dangerous! Watch out!","Staan bekend om hun snelle bewegingen en verdedigende vaardigheden, deze schavuiten zijn gevaarlijk! Kijk uit!",
,Turtle,Turtle,Schildpad,
,Turtle1,Their shells are hard. Their hearts are even harder.,Hun schilden zijn hard. Hun hart is nog harder.,
,Vole,Vole,Woelmuis,
,Vole1,Voles are notorious for walking off with anything that isn't nailed down,Woelmuizen zijn berucht voor het weglopen met alles dat niet vastgespijkerd is.,
,White Flower,White Flower,Witte Bloem,
,White Flower1,Beautiful but deadly,Mooi maar dodelijk,
,Hologram,Hologram,Hologram, WARNING: AUTO-TRANSLATION #####################################################
,Hologram1,Made for testing CR-8's newest systems!,Gemaakt voor het testen van de nieuwste systemen van K-1-ST!, WARNING: AUTO-TRANSLATION #####################################################
,Glory Hunter,Glory Hunter,Gloriejager, WARNING: AUTO-TRANSLATION #####################################################
,Glory Hunter1,Courageous heroes who have lost their way,Moedige helden die de weg kwijt zijn, WARNING: AUTO-TRANSLATION #####################################################
,Ultra Knight,Ultra Knight,Ultra Ridder, WARNING: AUTO-TRANSLATION #####################################################
,Ultra Knight1,the ultimate machine - perfectly crafted and impervious to all damage!,de ultieme machine - perfect gemaakt en ongevoelig voor alle schade!, WARNING: AUTO-TRANSLATION #####################################################
,Legman,Legman,Beenman, WARNING: AUTO-TRANSLATION #####################################################
,Legman1,He never skips leg day,Hij slaat nooit beendag over, WARNING: AUTO-TRANSLATION #####################################################
,The Muscle,The Muscle,De Spier, WARNING: AUTO-TRANSLATION #####################################################
,The Muscle1,He'll do anything the Head Honcho demands!,Hij zal alles doen wat de Grote Baas eist!, WARNING: AUTO-TRANSLATION #####################################################
,Head Honcho,Head Honcho,Grote Baas, WARNING: AUTO-TRANSLATION #####################################################
,Head Honcho1,"""Me order! Me Master! I run this dungeon!""","""Ikke beveel! Ikke Meester! Ikke beheer deze kerker!""", WARNING: AUTO-TRANSLATION #####################################################
,Nightblade,Nightblade,Nachtzwaard, WARNING: AUTO-TRANSLATION #####################################################
,Nightblade1,Elite guards of the College of Dreams who have betrayed the Sacred Trees,Elite bewakers van de Hoge School van Dromen die de Heilige Bomen hebben verraden, WARNING: AUTO-TRANSLATION #####################################################
,Hermit Crab Bomb,Hermit Crab Bomb,Heremietkreeftbom, WARNING: AUTO-TRANSLATION #####################################################
,Hermit Crab Bomb1,"When the Blue Hermit Crab outgrows its shell it explodes, and it goes off in search of a new piece of junk to call home","Wanneer de Blauwe Heremietkreeft zijn schild ontgroeit, explodeert het en gaat hij op zoek naar een nieuw stuk rommel om zijn thuis te noemen", WARNING: AUTO-TRANSLATION #####################################################
,Sentry,Sentry,Bewaker, WARNING: AUTO-TRANSLATION #####################################################
,Sentry1,01001101 01101111 01101110 01100001 01100100,01001101 01101111 01101110 01100001 01100100, WARNING: AUTO-TRANSLATION #####################################################
,Hare Defender,Hare Defender,Haas Verdediger, WARNING: AUTO-TRANSLATION #####################################################
,Hare Defender1,The front line of the Badger Kingdoms army never let their back line fall,De frontlinie van het Dassen Koningrijks leger liet hun achterste linie nooit vallen, WARNING: AUTO-TRANSLATION #####################################################
,Scarecrow,Scarecrow,Vogelverschrikker, WARNING: AUTO-TRANSLATION #####################################################
,Scarecrow1,Built with wood from the Mother Tree to guide you in your travels,Gebouwd met hout van de Moederboom om je te leiden tijdens je reizen, WARNING: AUTO-TRANSLATION #####################################################
,Cobra,Cobra,Cobra, WARNING: AUTO-TRANSLATION #####################################################
,Cobra1,"Strike First, Strike Hard, No Mercy.","Sla Eerst, Sla Hard, geen genade.", WARNING: AUTO-TRANSLATION #####################################################
,Honey Guide,Honey Guide,Honing Gids, WARNING: AUTO-TRANSLATION #####################################################
,Honey Guide1,"He keeps the Badger calm. If he's gone, the Badger may go crazy","Hij houdt de Das kalm. Als hij weg is, kan de Das doorslaan", WARNING: AUTO-TRANSLATION #####################################################
,Honey Badger,Honey Badger,Honingdas, WARNING: AUTO-TRANSLATION #####################################################
,Honey Badger1,So peaceful and calm!,Zo vredig en kalm!, WARNING: AUTO-TRANSLATION #####################################################
,Feral Badger,Feral Badger,Wilde Das, WARNING: AUTO-TRANSLATION #####################################################
,Feral Badger1,He's unleashed!,Hij is losgelaten!, WARNING: AUTO-TRANSLATION #####################################################
,Boastful Spellsword,Boastful Spellsword,Opschepperig Zwaardmagiër, WARNING: AUTO-TRANSLATION #####################################################
,Boastful Spellsword1,He thinks he's stronger than he is,Hij is niet zo sterk als hij denkt te zijn, WARNING: AUTO-TRANSLATION #####################################################
enemy actions,ea1,Will attack for /x damage,Zal aanvallen voor /x schade,
,ea1a,Will attack all enemies for /x damage,Zal alle vijanden aanvallen voor /x schade,
,ea2,Will add /x block,Zal /x blokkade toevoegen,
,ea2a,Will add /x block to all enemies,Zal /x blokkade toevoegen aan alle vijanden,
,ea3,Will heal for /x,Zal schade herstellen voor /x,
,ea3a,Will heal all enemies for /x,Zal schade op alle vijanden herstellen voor /x,
,ea4,Will not take any action,Zal niks doen,
,ea5,Will add /x poison,Zal /x gif toevoegen,
,ea6,Will add /x burn,Zal /x brandschade toevoegen,
,ea7,Will add /x regeneration,Zal /x regeneratie toevoegen,
,ea7a,Will add /x regeneration to all enemies,Zal /x regeneratie toevoegen aan alle vijanden,
,ea8,Will add /x spikes,Zal /x stekels toevoegen,
,ea8a,Will add /x spikes to all enemies,Zal /x stekels toevoegen aan alle vijanden,
,ea9,Will add /x dodge,Zal /x ontwijking toevoegen,
,ea9a,Will add /x dodge to all enemies,Zal /x ontwijking toevoegen aan alle vijanden,
,ea10,Will add /x slow,Zal /x traagheid toevoegen,
,ea11,Will add /x weak,Zal /x zwakte toevoegen,
,ea12,Will summon an enemy,Zal een vijand oproepen,
,ea13,Will deal /x vampirism,Zal /x vampirisme schade aanrichten,
,ea14,Will add one of these curses:,Zal een van de volgende vloeken toevoegen:,
,ea15,"Will self destruct, dealing /x damage","Zal zichzelf vernietigen, en /x schade toebrengen", WARNING: AUTO-TRANSLATION #####################################################
,ea16,Will add /x haste,Zal /x haast toevoegen, WARNING: AUTO-TRANSLATION #####################################################
,ea16a,Will add /x haste to all enemies,Zal /x haast toevoegen aan alle vijanden, WARNING: AUTO-TRANSLATION #####################################################
,ea17,Will add /x rage,Zal /x woede toevoegen, WARNING: AUTO-TRANSLATION #####################################################
,ea17a,Will add /x rage to all enemies,Zal /x woede toevoegen aan alle vijanden, WARNING: AUTO-TRANSLATION #####################################################
,ea18,Poison sickness!,Gif ziekte!, WARNING: AUTO-TRANSLATION #####################################################
,ea19,Will run away!,Zal vluchten!, WARNING: AUTO-TRANSLATION #####################################################
,,,,
Levels,The Crypt,The Crypt,De Crypte,
,The Bramble,The Bramble,De Doornstruik,
,Deep Cave,Deep Cave,Diepe Grot,
,Enchanted Swamp,Enchanted Swamp,Betoverd Moeras,
,Magma Core,Magma Core,Magma Kern,
map events,map1,Enemies here:,Vijanden hier:,
,map2,Exit to: /x,Uitgang naar: /x,
,map3,A chest of valuables!,Een kist vol waardevolle spullen,
,map4,An unknown event is here!,Een onbekende gebeurtenis is hier!,
,map5,A merchant is selling goods here!,Een handelaar verkoopt hier zijn waren!,
,map6,A locked door! I need a key!,Een gesloten deur! Ik heb een sleutel nodig!,
,map7,A healer!,Een genezer!,
,map8,A forge!,Een smederij!, WARNING: AUTO-TRANSLATION #####################################################
,map9,A vision of danger!,Een visioen van gevaar!, WARNING: AUTO-TRANSLATION #####################################################
,mapPurse,There I am! I have been doodling on the map,Hier ben ik! Ik heb op de kaart zitten krabbelen,
