,Porcupine1,Porcupines are usually friendly creatures. Something horrible must have happened to her,Jeżozwierze to zazwyczaj przyjazne stworzenia. Musiało się z nią stać coś strasznego,
,Purple Snail,Purple Snail,Fioletowy Ślimak, WARNING: AUTO-TRANSLATION #####################################################
,Purple Snail1,Grape flavor. Delicious!,Winogronowy. Przepyszny!, WARNING: AUTO-TRANSLATION #####################################################
,Queen Bee,Queen Bee,Królowa Pszczół,
,Queen Bee1,The queen bee commands the armies!,To królowa pszczół dowodzi armią!,
,Rabbit,Rabbit,Królik,
,Rabbit1,The rabbit knows you are in its garden,"Królik wie, że jesteś w jego ogrodzie",
,Ratwolf,Ratwolf,Szczurowilk,
,Ratwolf1,"The ratwolf has long patrolled these halls, killing adventurers who stray too far","Szczurowilk od dawna patroluje te korytarze, zabijając poszukiwaczy przygód, którzy zabłądzą zbyt daleko",
,Red Snail,Red Snail,Czerwony ślimak, WARNING: AUTO-TRANSLATION #####################################################
,Red Snail1,Strawberry flavor!,Truskawkowy!, WARNING: AUTO-TRANSLATION #####################################################
,Repxecutioner,Repxecutioner,Jaszczurzy kat,i have to see it
,Repxecutioner1,These lizards are known for their legendary fighting ability,Te jaszczury są znane ze swoich wspaniałych bojowych zdolności,
,Rude Rooster,Rude Rooster,Kogut Awanturnik,
,Rude Rooster1,This guy punched through his shell at 20 days old,Ten facet przebił swoją skorupę gdy miał zaledwie 20 dni,
,Sable,Sable,Soból,
,Sable1,Sables are fierce predators,Sobole to zaciekłe drapieżniki,
,Sage Toad,Sage Toad,Żabi Mędrzec,
,Sage Toad1,Wise toads are no one to be trifled with. That is all you need to know,Z mądrymi żabami nie ma żartów. Tylko tyle musisz wiedzieć.,
,Salamander,Salamander,Salamandra,
,Salamander1,"Wary, powerful, dignified, really long tongue","Czujna, potężna, dostojna, i ma bardzo długi język",
,Skink,Skink,Scynk,
,Skink1,"Skinks appear silently, sneaking digits snap up treasures from the unsuspecting","Scynki pojawiają się bezgłośnie, zręcznymi palcami wykradając skarby niczego niepodejrzewajacym",
,Green Snail,Green Snail,Zielony Ślimak, WARNING: AUTO-TRANSLATION #####################################################
,Green Snail1,These goopy creatures make you feel sick!,Te paskudne stworzenia przyprawiają cię o mdłości!, WARNING: AUTO-TRANSLATION #####################################################
,Small Ratwolf,Small Ratwolf,Mały Szczurowilk,
,Small Ratwolf1,The smaller version of the ratwolves that patrol the upper layers of the dungeon,Mniejsze wersje szczurowilków patrolują wyższe piętra lochu,
,Snake,Snake,Wąż,
,Snake1,"Poisonous, Dangerous, keep them away from planes","Jadowite, niebezpieczne, trzymaj je z dala od samolotów",
,Speaker,Speaker,Mówca,
,Speaker1,The speaker interprets the will of the Dark Lady,Mówca interpretuje wolę Czarnej Pani,
,Travelling Warrior,Travelling Warrior,Podróżujący Wojownik,
,Travelling Warrior1,"Known for their fast movement and defensive abilities, these rogues are dangerous! Watch out!","Znani ze swoich szybkich ruchów i zdolności obronnych, ci łotrzy są niebezpieczni! Uważaj na siebie!",
,Turtle,Turtle,Żółw,
,Turtle1,Their shells are hard. Their hearts are even harder.,Ich skorupy są twarde. Ich serca jeszcze twardsze,
,Vole,Vole,Nornik,
,Vole1,Voles are notorious for walking off with anything that isn't nailed down,"Norniki słyną z tego, że zabiorą wszystko co nie jest odpowiednio mocno przytwierdzone do ziemi",
,White Flower,White Flower,Biały Kwiat,
,White Flower1,Beautiful but deadly,Piękny ale zabójczy,
,Hologram,Hologram,Hologram, WARNING: AUTO-TRANSLATION #####################################################
,Hologram1,Made for testing CR-8's newest systems!,Stworzony do testowania najnowszych systemów CR-8!, WARNING: AUTO-TRANSLATION #####################################################
,Glory Hunter,Glory Hunter,Łowca chwały, WARNING: AUTO-TRANSLATION #####################################################
,Glory Hunter1,Courageous heroes who have lost their way,"Odważni bohaterowie, którzy zgubili drogę", WARNING: AUTO-TRANSLATION #####################################################
,Ultra Knight,Ultra Knight,Ultra Rycerz, WARNING: AUTO-TRANSLATION #####################################################
,Ultra Knight1,the ultimate machine - perfectly crafted and impervious to all damage!,najlepsza maszyna - doskonale wykonana i odporna na wszelkie uszkodzenia!, WARNING: AUTO-TRANSLATION #####################################################
,Legman,Legman,Goniec, WARNING: AUTO-TRANSLATION #####################################################
,Legman1,He never skips leg day,Nigdy nie zapomina o treningu nóg, WARNING: AUTO-TRANSLATION #####################################################
,The Muscle,The Muscle,Mięśniak, WARNING: AUTO-TRANSLATION #####################################################
,The Muscle1,He'll do anything the Head Honcho demands!,"Zrobi wszystko, czego zażąda Największy Ważniak!", WARNING: AUTO-TRANSLATION #####################################################
,Head Honcho,Head Honcho,Największy Ważniak, WARNING: AUTO-TRANSLATION #####################################################
,Head Honcho1,"""Me order! Me Master! I run this dungeon!""","""Ja rozkazywać! Ja być mistrz! Ja rządzić tym lochem!""", WARNING: AUTO-TRANSLATION #####################################################
,Nightblade,Nightblade,Nocne ostrze, WARNING: AUTO-TRANSLATION #####################################################
,Nightblade1,Elite guards of the College of Dreams who have betrayed the Sacred Trees,"Elitarni strażnicy Kolegium Snów, którzy zdradzili Święte Drzewa", WARNING: AUTO-TRANSLATION #####################################################
,Hermit Crab Bomb,Hermit Crab Bomb,Wybuchowy Krab Pustelnik, WARNING: AUTO-TRANSLATION #####################################################
,Hermit Crab Bomb1,"When the Blue Hermit Crab outgrows its shell it explodes, and it goes off in search of a new piece of junk to call home","Kiedy niebieski krab pustelnik wyrasta ze swojej skorupy, eksploduje i wyrusza w poszukiwaniu nowego śmiecia, który mógłby nazwać domem", WARNING: AUTO-TRANSLATION #####################################################
,Sentry,Sentry,Wartownik, WARNING: AUTO-TRANSLATION #####################################################
,Sentry1,01001101 01101111 01101110 01100001 01100100,01001101 01101111 01101110 01100001 01100100, WARNING: AUTO-TRANSLATION #####################################################
,Hare Defender,Hare Defender,Zając obrońca, WARNING: AUTO-TRANSLATION #####################################################
,Hare Defender1,The front line of the Badger Kingdoms army never let their back line fall,Linia frontu armii Borsuczych Królestw nigdy pozwoli by oddziały z tyłu poległy, WARNING: AUTO-TRANSLATION #####################################################
,Scarecrow,Scarecrow,Strach na wróble, WARNING: AUTO-TRANSLATION #####################################################
,Scarecrow1,Built with wood from the Mother Tree to guide you in your travels,"Zbudowany z drewna z Drzewa Matki, poprowadzi Cię w Twoich podróżach", WARNING: AUTO-TRANSLATION #####################################################
,Cobra,Cobra,Kobra, WARNING: AUTO-TRANSLATION #####################################################
,Cobra1,"Strike First, Strike Hard, No Mercy.","Uderz pierwszy, uderz mocno, bez litości.", WARNING: AUTO-TRANSLATION #####################################################
,Honey Guide,Honey Guide,Miodowód, WARNING: AUTO-TRANSLATION #####################################################
,Honey Guide1,"He keeps the Badger calm. If he's gone, the Badger may go crazy","Sprawia, ze Borsuk jest spokojny. Jeśli go nie ma, Borsuk może wpaść w szał.", WARNING: AUTO-TRANSLATION #####################################################
,Honey Badger,Honey Badger,Ratel, WARNING: AUTO-TRANSLATION #####################################################
,Honey Badger1,So peaceful and calm!,Taki spokojny i opanowany!, WARNING: AUTO-TRANSLATION #####################################################
,Feral Badger,Feral Badger,Zdziczały Borsuk, WARNING: AUTO-TRANSLATION #####################################################
,Feral Badger1,He's unleashed!,Spuszczony ze smyczy!, WARNING: AUTO-TRANSLATION #####################################################
,Boastful Spellsword,Boastful Spellsword,Przemądrzały Mag Bojowy, WARNING: AUTO-TRANSLATION #####################################################
,Boastful Spellsword1,He thinks he's stronger than he is,"Myśli, że jest silniejszy niż jest", WARNING: AUTO-TRANSLATION #####################################################
enemy actions,ea1,Will attack for /x damage,Zaatakuje za /x obrażeń,
,ea1a,Will attack all enemies for /x damage,Zaatakuje wszystkich wrogów za /x obrażeń,
,ea2,Will add /x block,Doda /x bloku,
,ea2a,Will add /x block to all enemies,Doda /x bloku wszystkim wrogom,
,ea3,Will heal for /x,Uleczy /x punktów życia,
,ea3a,Will heal all enemies for /x,Uleczy wszystkim wrogom /x punktów życia,
,ea4,Will not take any action,Nie podejmie żadnej akcji,
,ea5,Will add /x poison,Doda /x trucizny,
,ea6,Will add /x burn,Doda /x płonięcia,
,ea7,Will add /x regeneration,Doda /x regeneracji,
,ea7a,Will add /x regeneration to all enemies,Doda /x regeneracji wszystkim wrogom,
,ea8,Will add /x spikes,Doda /x kolce,
,ea8a,Will add /x spikes to all enemies,Doda /x kolce wszystkim wrogom,
,ea9,Will add /x dodge,Doda /x uniku,
,ea9a,Will add /x dodge to all enemies,Doda /x uniku wszystkim wrogom,
,ea10,Will add /x slow,Doda /x spowolnienia,
,ea11,Will add /x weak,Doda /x osłabienia,
,ea12,Will summon an enemy,Przyzwie wrogą jednostkę,
,ea13,Will deal /x vampirism,Zada /x wampiryzmu,
,ea14,Will add one of these curses:,Nałoży jedną z tych klątw:,
,ea15,"Will self destruct, dealing /x damage","Ulegnie samozniszczeniu, zadając /x obrażeń", WARNING: AUTO-TRANSLATION #####################################################
,ea16,Will add /x haste,Doda /x przyspieszenia, WARNING: AUTO-TRANSLATION #####################################################
,ea16a,Will add /x haste to all enemies,Doda /x przyspieszenia wszystkim wrogom, WARNING: AUTO-TRANSLATION #####################################################
,ea17,Will add /x rage,Doda /x szału, WARNING: AUTO-TRANSLATION #####################################################
,ea17a,Will add /x rage to all enemies,Doda /x szału wszystkim wrogom, WARNING: AUTO-TRANSLATION #####################################################
,ea18,Poison sickness!,Choroba zatrucia!, WARNING: AUTO-TRANSLATION #####################################################
,ea19,Will run away!,Ucieknie!, WARNING: AUTO-TRANSLATION #####################################################
,,,,
Levels,The Crypt,The Crypt,Krypta,
,The Bramble,The Bramble,Dolina Cierni,
,Deep Cave,Deep Cave,Głębokie jaskinie,
,Enchanted Swamp,Enchanted Swamp,Zaczarowane Bagno,
,Magma Core,Magma Core,Rdzeń magmowy,
map events,map1,Enemies here:,Przeciwnicy tutaj:,
,map2,Exit to: /x,Wyjdź do: /x,
